abbrev,year,totalpop,under18pop,area,density,log_density,gte18pop,avgstatepopbyyear,under18pct,gte18pct,gte18_pctgr,q_gte18pct,G_0,G_1,G_2,G_3,G_4
TN,1995,5326936.0,1331616.0,42146.0,126.39244530916338,4.839391711802864,3995320.0,5221145.156862745,0.24997784842919082,0.7500221515708092,0.019097297504113042,2,False,False,True,False,False
TN,1996,5416643.0,1345723.0,42146.0,128.52092725288284,4.856091749074438,4070920.0,5282241.0,0.248442254732313,0.751557745267687,0.01892213890251604,2,False,False,True,False,False
TN,1997,5499233.0,1359030.0,42146.0,130.4805438238504,4.871224126175397,4140203.0,5346018.274509804,0.24713082715353213,0.7528691728464678,0.017019003075471772,2,False,False,True,False,False
TN,1998,5570045.0,1369987.0,42146.0,132.16070326958666,4.884018631108288,4200058.0,5408904.235294118,0.24595618168255373,0.7540438183174463,0.014457020585705527,2,False,False,True,False,False
TN,1999,5638706.0,1385997.0,42146.0,133.78982584349643,4.896270104769279,4252709.0,5471376.098039215,0.24580054359989686,0.7541994564001031,0.012535779267810021,2,False,False,True,False,False
TN,2000,5703719.0,1399685.0,42146.0,135.33239216058465,4.907733916431002,4304034.0,5499481.076923077,0.24539866006722982,0.7546013399327702,0.012068777807275222,3,False,False,False,True,False
TN,2001,5750789.0,1407578.0,42146.0,136.44922412565842,4.915952560994234,4343211.0,5553610.173076923,0.24476258822919778,0.7552374117708023,0.009102390919774273,3,False,False,False,True,False
TN,2002,5795918.0,1414857.0,42146.0,137.5200018981635,4.923769374877412,4381061.0,5604786.423076923,0.2441126668803803,0.7558873331196198,0.008714750446155994,3,False,False,False,True,False
TN,2003,5847812.0,1424861.0,42146.0,138.75129312390263,4.932683072395026,4422951.0,5652577.461538462,0.24365711483200897,0.7563428851679911,0.00956161076049833,3,False,False,False,True,False
TN,2004,5910809.0,1433343.0,42146.0,140.2460257201158,4.943398206889828,4477466.0,5704464.923076923,0.2424952320401488,0.7575047679598512,0.012325481335877297,3,False,False,False,True,False
TN,2005,5991057.0,1449326.0,42146.0,142.15007355383668,4.956883355535051,4541731.0,5756499.25,0.24191490750296651,0.7580850924970335,0.014352984478274156,3,False,False,False,True,False
TN,2006,6088766.0,1470166.0,42146.0,144.46841930432308,4.973060932139446,4618600.0,5811252.423076923,0.24145549360904986,0.7585445063909502,0.016925044658083088,3,False,False,False,True,False
TN,2007,6175727.0,1482747.0,42146.0,146.53174678498553,4.987242106584718,4692980.0,5865657.730769231,0.24009270487506976,0.7599072951249303,0.016104447235092856,3,False,False,False,True,False
TN,2008,6247411.0,1494354.0,42146.0,148.23259621316376,4.998782636134336,4753057.0,5920285.230769231,0.23919572443689074,0.7608042755631093,0.012801460905437434,3,False,False,False,True,False
TN,2009,6306019.0,1494687.0,42146.0,149.62319081288854,5.008120072328935,4811332.0,5971383.442307692,0.23702545139810077,0.7629745486018993,0.012260530433361172,3,False,False,False,True,False
TN,2010,6356683.0,1495090.0,42146.0,150.82529777440325,5.016122198628893,4861593.0,6020144.288461538,0.2351997102891555,0.7648002897108445,0.01044637950571703,3,False,False,False,True,False
TN,2011,6398361.0,1491837.0,42146.0,151.81419351777154,5.0226573620251385,4906524.0,6062868.153846154,0.23315924187459883,0.7668407581254012,0.009242032395554212,4,False,False,False,False,True
TN,2012,6454914.0,1492689.0,42146.0,153.15602904190197,5.031457199411547,4962225.0,6106254.423076923,0.2312484720942835,0.7687515279057164,0.011352436062679105,4,False,False,False,False,True
TN,2013,6495978.0,1491577.0,42146.0,154.13035638020216,5.037798714361251,5004401.0,6148921.634615385,0.2296154635991686,0.7703845364008314,0.008499413065711448,4,False,False,False,False,True
TX,1990,17056755.0,4906220.0,268601.0,63.50220215114612,4.151074584842933,12150535.0,4894564.980392157,0.28764087893623375,0.7123591210637662,,0,True,False,False,False,False
TX,1991,17398005.0,5000793.0,268601.0,64.77267396621755,4.170883816366403,12397212.0,4960410.62745098,0.28743485244428885,0.7125651475557111,0.02030173979993477,0,True,False,False,False,False
TX,1992,17759738.0,5109805.0,268601.0,66.1194038741479,4.191462257094696,12649933.0,5029690.803921568,0.2877184899912375,0.7122815100087625,0.020385309213071467,0,True,False,False,False,False
